2020-02-24 14:20:13: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:20:14: File Monitoring not available on: ftps://67.218.138.147:21
2020-02-24 14:20:14: Remote File System with No monitoring, disconnect
2020-02-24 14:20:14: On File Change Monitoring started on file:///Users/caoqian/Documents/WebSite/category
2020-02-24 14:20:16: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:20:19: -- 分析开始 On File Change First Full Analyze Upon File Monitoring Start
2020-02-24 14:20:19: Name '网站相关 | Websites.html' in path '' contains illegal characters, using name '网站相关 _ Websites.html' instead
2020-02-24 14:22:19: 变更：143， 冲突：0， 复制时间：0， 复制状态：0， 错误： 0, All: 1004
2020-02-24 14:22:19: Left to Right: Copy File: 142 Delete File: 1 
2020-02-24 14:22:19: == 同步开始由 On File Change First Full Analyze Upon File Monitoring Start
2020-02-24 14:22:22: 删除文件 'ftps://67.218.138.147:21/.user.ini'
- 错误: Server says: Rename/move failure: Operation not permitted, Deleting: Server says: Could not delete /_gsdata_/_history_/.user_2020-0224-142219.ini: No such file or directory
2020-02-24 14:22:22: 创建文件夹 'ftps://67.218.138.147:21/media/15810559648359'
2020-02-24 14:22:24: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:22:27: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:22:29: FTP: Server rejected UTF-8 that it promised us: Unknown command
2020-02-24 14:22:51: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493212740845.html' -> 'ftps://67.218.138.147:21/15493212740845.html' (7,782)
2020-02-24 14:22:51: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493212690604.html' -> 'ftps://67.218.138.147:21/15493212690604.html' (9,246)
2020-02-24 14:22:51: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493214273326.html' -> 'ftps://67.218.138.147:21/15493214273326.html' (7,965)
2020-02-24 14:22:52: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493216164928.html' -> 'ftps://67.218.138.147:21/15493216164928.html' (11,088)
2020-02-24 14:22:53: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493220267804.html' -> 'ftps://67.218.138.147:21/15493220267804.html' (8,637)
2020-02-24 14:22:54: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493249114828.html' -> 'ftps://67.218.138.147:21/15493249114828.html' (9,425)
2020-02-24 14:22:54: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493434506992.html' -> 'ftps://67.218.138.147:21/15493434506992.html' (8,250)
2020-02-24 14:22:54: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493451781498.html' -> 'ftps://67.218.138.147:21/15493451781498.html' (8,448)
2020-02-24 14:22:54: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493452697546.html' -> 'ftps://67.218.138.147:21/15493452697546.html' (8,726)
2020-02-24 14:22:56: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493454301946.html' -> 'ftps://67.218.138.147:21/15493454301946.html' (7,969)
2020-02-24 14:22:56: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493456064912.html' -> 'ftps://67.218.138.147:21/15493456064912.html' (8,332)
2020-02-24 14:22:57: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15494255484566.html' -> 'ftps://67.218.138.147:21/15494255484566.html' (7,797)
2020-02-24 14:22:57: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15493978106906.html' -> 'ftps://67.218.138.147:21/15493978106906.html' (20,333)
2020-02-24 14:22:57: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15494256473221.html' -> 'ftps://67.218.138.147:21/15494256473221.html' (8,197)
2020-02-24 14:22:58: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15495521851679.html' -> 'ftps://67.218.138.147:21/15495521851679.html' (10,496)
2020-02-24 14:22:59: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15496367642074.html' -> 'ftps://67.218.138.147:21/15496367642074.html' (8,130)
2020-02-24 14:22:59: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15496492722522.html' -> 'ftps://67.218.138.147:21/15496492722522.html' (8,085)
2020-02-24 14:22:59: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15496518592588.html' -> 'ftps://67.218.138.147:21/15496518592588.html' (8,933)
2020-02-24 14:23:00: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15496816544573.html' -> 'ftps://67.218.138.147:21/15496816544573.html' (8,777)
2020-02-24 14:23:01: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15498105412587.html' -> 'ftps://67.218.138.147:21/15498105412587.html' (15,078)
2020-02-24 14:23:02: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15498625951913.html' -> 'ftps://67.218.138.147:21/15498625951913.html' (7,674)
2020-02-24 14:23:02: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15498636636520.html' -> 'ftps://67.218.138.147:21/15498636636520.html' (7,821)
2020-02-24 14:23:02: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15499328581267.html' -> 'ftps://67.218.138.147:21/15499328581267.html' (17,131)
2020-02-24 14:23:02: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15501531967618.html' -> 'ftps://67.218.138.147:21/15501531967618.html' (7,711)
2020-02-24 14:23:04: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15503671086357.html' -> 'ftps://67.218.138.147:21/15503671086357.html' (8,017)
2020-02-24 14:23:04: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15517030193317.html' -> 'ftps://67.218.138.147:21/15517030193317.html' (7,908)
2020-02-24 14:23:04: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15507533056823.html' -> 'ftps://67.218.138.147:21/15507533056823.html' (8,720)
2020-02-24 14:23:05: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15567921479447.html' -> 'ftps://67.218.138.147:21/15567921479447.html' (7,738)
2020-02-24 14:23:05: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15567926148563.html' -> 'ftps://67.218.138.147:21/15567926148563.html' (7,747)
2020-02-24 14:23:07: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15675606171437.html' -> 'ftps://67.218.138.147:21/15675606171437.html' (7,983)
2020-02-24 14:23:07: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15673416932968.html' -> 'ftps://67.218.138.147:21/15673416932968.html' (7,862)
2020-02-24 14:23:07: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15675608000115.html' -> 'ftps://67.218.138.147:21/15675608000115.html' (8,239)
2020-02-24 14:23:07: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15678503462996.html' -> 'ftps://67.218.138.147:21/15678503462996.html' (9,053)
2020-02-24 14:23:08: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15678075036219.html' -> 'ftps://67.218.138.147:21/15678075036219.html' (9,478)
2020-02-24 14:23:09: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15682112860580.html' -> 'ftps://67.218.138.147:21/15682112860580.html' (7,975)
2020-02-24 14:23:10: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15682117645688.html' -> 'ftps://67.218.138.147:21/15682117645688.html' (8,035)
2020-02-24 14:23:10: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15682114374026.html' -> 'ftps://67.218.138.147:21/15682114374026.html' (8,182)
2020-02-24 14:23:10: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15683019115149.html' -> 'ftps://67.218.138.147:21/15683019115149.html' (8,958)
2020-02-24 14:23:10: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15682118046226.html' -> 'ftps://67.218.138.147:21/15682118046226.html' (8,018)
2020-02-24 14:23:12: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15685584109448.html' -> 'ftps://67.218.138.147:21/15685584109448.html' (8,792)
2020-02-24 14:23:12: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15685587811710.html' -> 'ftps://67.218.138.147:21/15685587811710.html' (8,352)
2020-02-24 14:23:13: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15701567456624.html' -> 'ftps://67.218.138.147:21/15701567456624.html' (9,727)
2020-02-24 14:23:13: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15702770812943.html' -> 'ftps://67.218.138.147:21/15702770812943.html' (8,069)
2020-02-24 14:23:13: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15702848113442.html' -> 'ftps://67.218.138.147:21/15702848113442.html' (7,859)
2020-02-24 14:23:15: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15705121653245.html' -> 'ftps://67.218.138.147:21/15705121653245.html' (7,930)
2020-02-24 14:23:15: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15719276129910.html' -> 'ftps://67.218.138.147:21/15719276129910.html' (7,960)
2020-02-24 14:23:15: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15744730879995.html' -> 'ftps://67.218.138.147:21/15744730879995.html' (7,813)
2020-02-24 14:23:15: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15770226079360.html' -> 'ftps://67.218.138.147:21/15770226079360.html' (7,908)
2020-02-24 14:23:16: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15810559490181.html' -> 'ftps://67.218.138.147:21/15810559490181.html' (24,872)
2020-02-24 14:23:18: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15810559596819.html' -> 'ftps://67.218.138.147:21/15810559596819.html' (15,177)
2020-02-24 14:23:18: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15810559648359.html' -> 'ftps://67.218.138.147:21/15810559648359.html' (18,567)
2020-02-24 14:23:18: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15822648734241.html' -> 'ftps://67.218.138.147:21/15822648734241.html' (8,810)
2020-02-24 14:23:18: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15822655029267.html' -> 'ftps://67.218.138.147:21/15822655029267.html' (8,143)
2020-02-24 14:23:18: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/15822648303746.html' -> 'ftps://67.218.138.147:21/15822648303746.html' (18,190)
2020-02-24 14:23:20: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_1.html' -> 'ftps://67.218.138.147:21/all_1.html' (17,069)
2020-02-24 14:23:21: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all.html' -> 'ftps://67.218.138.147:21/all.html' (48,882)
2020-02-24 14:23:21: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_10.html' -> 'ftps://67.218.138.147:21/all_10.html' (14,475)
2020-02-24 14:23:21: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_11.html' -> 'ftps://67.218.138.147:21/all_11.html' (19,099)
2020-02-24 14:23:21: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_12.html' -> 'ftps://67.218.138.147:21/all_12.html' (9,951)
2020-02-24 14:23:23: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_13.html' -> 'ftps://67.218.138.147:21/all_13.html' (10,875)
2020-02-24 14:23:23: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_14.html' -> 'ftps://67.218.138.147:21/all_14.html' (10,048)
2020-02-24 14:23:24: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_15.html' -> 'ftps://67.218.138.147:21/all_15.html' (10,448)
2020-02-24 14:23:24: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_16.html' -> 'ftps://67.218.138.147:21/all_16.html' (9,934)
2020-02-24 14:23:24: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_2.html' -> 'ftps://67.218.138.147:21/all_2.html' (12,977)
2020-02-24 14:23:26: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_3.html' -> 'ftps://67.218.138.147:21/all_3.html' (11,179)
2020-02-24 14:23:26: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_4.html' -> 'ftps://67.218.138.147:21/all_4.html' (12,444)
2020-02-24 14:23:29: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_5.html' -> 'ftps://67.218.138.147:21/all_5.html' (10,691)
2020-02-24 14:23:30: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_6.html' -> 'ftps://67.218.138.147:21/all_6.html' (9,714)
2020-02-24 14:23:30: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_8.html' -> 'ftps://67.218.138.147:21/all_8.html' (11,192)
2020-02-24 14:23:31: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_7.html' -> 'ftps://67.218.138.147:21/all_7.html' (11,594)
2020-02-24 14:23:32: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/all_9.html' -> 'ftps://67.218.138.147:21/all_9.html' (13,081)
2020-02-24 14:23:33: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/archives.html' -> 'ftps://67.218.138.147:21/archives.html' (44,111)
2020-02-24 14:23:34: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/chenxianziti.html' -> 'ftps://67.218.138.147:21/chenxianziti.html' (8,196)
2020-02-24 14:23:34: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Basic_Photography.html' -> 'ftps://67.218.138.147:21/Basic_Photography.html' (9,850)
2020-02-24 14:23:34: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/atom.xml' -> 'ftps://67.218.138.147:21/atom.xml' (65,478)
2020-02-24 14:23:35: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Design.html' -> 'ftps://67.218.138.147:21/Design.html' (6,907)
2020-02-24 14:23:35: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Ebooks.html' -> 'ftps://67.218.138.147:21/Ebooks.html' (8,499)
2020-02-24 14:23:38: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/feixugouxiezuo.html' -> 'ftps://67.218.138.147:21/feixugouxiezuo.html' (9,735)
2020-02-24 14:23:41: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Link.html' -> 'ftps://67.218.138.147:21/Link.html' (12,162)
2020-02-24 14:23:41: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/Link_1.html' -> 'ftps://67.218.138.147:21/Link_1.html' (15,290)
2020-02-24 14:23:41: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/index.html' -> 'ftps://67.218.138.147:21/index.html' (48,882)
2020-02-24 14:23:43: 覆盖复制 '/Users/caoqian/Documents/WebSite/category/links.html' -> 'ftps://67.218.138.147:21/links.html' (4,884)
